BusID;BusName;Code
2506.0;GE-CN02-DF138;0.0
2507.0;GSE-CN--DF138;0.0
2508.0;GSE-CS--DF138;0.0
2510.0;GSE-RF--DF138;0.0
2511.0;GSE-TN--DF138;0.0
2513.0;GSE-BN--DF138;0.0
2514.0;GSE-BC--DF138;0.0
2515.0;GSE-CD--DF138;0.0
2516.0;GSE--JK-DF138;0.0
2517.0;GE-TOCT-DF138;0.0
2518.0;GSE-ST--DF138;0.0
2519.0;GSE-CT--DF138;0.0
2520.0;GSE-SW--DF138;0.0
2521.0;GSE-ES--DF138;0.0
2522.0;GSE-SO--DF138;0.0
2523.0;GSE-MJ--DF138;0.0
2524.0;GSE-SM--DF138;0.0
2525.0;GSE-MG--DF138;0.0
2526.0;GCORUM4-GO138;0.0
2527.0;GSE-HP--DF138;0.0
2528.0;GCORUM3-GO138;0.0
2529.0;ISE-VA--DF069;0.0
2530.0;IE-PD---DF069;0.0
2531.0;ISE-CS--DF069;0.0
2533.0;ISE-NB--DF069;0.0
2535.0;ISE-ST--DF069;0.0
2536.0;ISE-PL--DF069;0.0
2537.0;ISE-PD--DF069;0.0
2538.0;ISE-SJ--DF069;0.0
2541.0;LSE-01--DF034;0.0
2542.0;LSE-02--DF034;0.0
2543.0;LSE-05--DF034;0.0
2544.0;LE-GR01-DF034;0.0
2545.0;LE-GR02-DF034;0.0
2546.0;LSE-GR--DF034;0.0
2547.0;GSE-GM--DF138;0.0
2550.0;GTECUMS-SP138;0.0
2554.0;LSE-TG--DF034;0.0
2556.0;GSE-EN--DF138;0.0
2557.0;LSE-BZ--DF034;0.0
2560.0;GSE-06B-DF138;0.0
2561.0;LSE-5-2-DF034;0.0
2562.0;LSE-GR2-DF034;0.0
2563.0;LSE-8-2-DF034;0.0
2566.0;GSE-NW--DF138;0.0
2569.0;LSE-BN2-DF034;0.0
2570.0;UBN-04--DF000;0.0
2572.0;LSE-BN--DF034;0.0
2573.0;LSE-BC--DF034;0.0
2574.0;LSE-03--DF034;0.0
2575.0;LSE-04--DF034;0.0
2576.0;LSE-06--DF034;0.0
2577.0;LE-0701-DF034;0.0
2578.0;LE-0702-DF034;0.0
2579.0;LSE-07--DF034;0.0
2580.0;LSE-08--DF034;0.0
2581.0;LSE-09--DF034;0.0
2582.0;LSE-10--DF034;0.0
2583.0;LSE-SB--DF034;0.0
2584.0;LE-T011-DF034;0.0
2585.0;LE-T012-DF034;0.0
2586.0;LSE-TO--DF034;0.0
2587.0;LE-T021-DF034;0.0
2588.0;LE-T022-DF034;0.0
2590.0;EUTEVNA-ES345;0.0
2591.0;LUPA----DF034;0.0
2592.0;UBN-01--DF000;0.0
2593.0;UBN-02--DF000;0.0
2594.0;UBN-03--DF000;0.0
2595.0;LE-0901-DF034;0.0
2596.0;LE-0902-DF034;0.0
2598.0;LSE-SS--DF034;0.0
2599.0;LSE-MG--DF034;0.0
2600.0;VMASCA-UHE003;0.0
2601.0;VSUICA-UHE002;0.0
2602.0;VR.BOT-UHE002;0.0
2603.0;XCARAP1-ES013;0.0
2604.0;GBRAGUS-ES138;0.0
2605.0;GBRATAP-ES138;0.0
2606.0;GBOAPAB-ES138;0.0
2607.0;IBOAPAB-ES069;0.0
2608.0;UVIANT1-ES000;1.0
2609.0;GA.LAGE-ES138;0.0
2610.0;LALAGE1-ES034;0.0
2611.0;LALAGE2-ES034;0.0
2612.0;GARCEL--ES138;0.0
2613.0;GBFERRE-ES138;0.0
2614.0;GCACHOE-ES138;0.0
2615.0;ICACHOE-ES069;0.0
2616.0;LCACH---ES034;0.0
2617.0;NCACH---ES013;0.0
2618.0;UVIANT2-ES000;1.0
2619.0;GVIANA--ES138;0.0
2620.0;GCARAPI-ES138;0.0
2621.0;LCARAP1-ES034;0.0
2622.0;GCEASA-PCH138;0.0
2623.0;GCASTELPCH138;0.0
2624.0;GCIVIT--ES138;0.0
2625.0;GBMINEI-ES138;0.0
2626.0;GCARIAC-ES138;0.0
2627.0;I2VENDA-ES069;0.0
2628.0;UVIANT3-ES000;1.0
2629.0;GCST-A2-ES138;0.0
2631.0;GFRUTEIPCH138;0.0
2632.0;IFUNDAO-ES069;0.0
2633.0;IFUNDAOTAP069;0.0
2635.0;GGUARAP-ES138;0.0
2636.0;GMANGUI-ES138;0.0
2638.0;GIBES---ES138;0.0
2639.0;GITATAP-ES138;0.0
2640.0;GITAPEM-ES138;0.0
2641.0;GITABIR-ES138;0.0
2642.0;IITARAN-ES069;0.0
2643.0;GJAGTAP-ES138;0.0
2644.0;GJAGUAR-ES138;0.0
2645.0;GJ.NEIV-ES138;0.0
2646.0;IJ.NEIV-ES069;0.0
2647.0;NJ.NEIV-ES013;0.0
2648.0;IJAGUAR-ES069;0.0
2649.0;GFIESA--ES138;0.0
2650.0;IF.ALEG-ES069;0.0
2651.0;LCARAP2-ES034;0.0
2652.0;GITARAN-ES138;0.0
2653.0;GLINHAR-ES138;0.0
2654.0;FMASCAR-ES230;0.0
2655.0;GMASCAR-ES138;0.0
2656.0;GITAPER-ES138;0.0
2657.0;XCARAP2-ES013;0.0
2658.0;GN.VENE-ES138;0.0
2659.0;IN.VENE-ES069;0.0
2660.0;LGUARAP-ES034;0.0
2661.0;NN.VENE-ES013;0.0
2662.0;GBELGLA-ES138;0.0
2663.0;GVRI-1Y-ES138;0.0
2664.0;GPINHEI-ES138;0.0
2665.0;GPIUMA--ES138;0.0
2666.0;GPITANG-ES138;0.0
2667.0;GPRAIA--ES138;0.0
2668.0;LPRAIA--ES034;0.0
2669.0;GGOIABE-ES138;0.0
2670.0;GV.RICA-ES138;0.0
2671.0;GLAMEIR-ES034;0.0
2672.0;IR.BONI-ES069;0.0
2673.0;IS.MATE-ES069;0.0
2674.0;GSAMARC-ES138;0.0
2675.0;IS.ROQ-PCH069;0.0
2676.0;GSGABRIPCH138;0.0
2678.0;GSMARIA-ES138;0.0
2679.0;IS.TERE-ES069;0.0
2680.0;GSUICA--ES138;0.0
2681.0;ISUICA--ES069;0.0
2682.0;GTUBAR1-ES138;0.0
2683.0;GTUBAR2-ES138;0.0
2684.0;GTUBAR3-ES138;0.0
2685.0;GARACAT-ES138;0.0
2686.0;IM.ITA--ES069;0.0
2687.0;IALEGREPCH069;0.0
2688.0;IMARMOR-ES069;0.0
2689.0;IMIMOSO-ES069;0.0
2690.0;IROSAL--ES069;0.0
2691.0;UCARAPN-ES000;0.0
2692.0;UCARAP2-ES000;0.0
2693.0;UJNEIV1-ES000;0.0
2694.0;UJNEIV2-ES000;0.0
2695.0;UNVENEC-ES000;0.0
2696.0;VROSAL-UHE002;0.0
2697.0;UCACH1--ES000;0.0
2698.0;XNVEN-B-ES013;0.0
2699.0;GITAPOA-ES138;0.0
2700.0;GBOMJAR-SC138;0.0
2701.0;GPTESER-SC138;0.0
2702.0;IPLANOA-SC069;0.0
2703.0;ISTALAU-SC069;0.0
2704.0;LBOMJAR-SC034;0.0
2705.0;IFLORSE-SC069;0.0
2706.0;GDESTER-SC138;0.0
2707.0;IARARAN-SC069;0.0
2709.0;GBIGQBO-SC138;0.0
2710.0;GBLUGAR-SC138;0.0
2711.0;IBLUGAR-SC069;0.0
2712.0;GBLUME2-SC138;0.0
2713.0;IBLUME2-SC069;0.0
2714.0;GBLUVEL-SC138;0.0
2715.0;GBLUFOR-SC138;0.0
2716.0;GABENO1-SC138;0.0
2717.0;GBRUSRB-SC138;0.0
2718.0;GBRUSQU-SC138;0.0
2719.0;GAMBEV--SC138;0.0
2720.0;GCCASTE-SC138;0.0
2721.0;GCEBRA--SC138;0.0
2722.0;GCACADO-SC138;0.0
2723.0;GCAMBMB-SC138;0.0
2724.0;GJOINOR-SC138;0.0
2725.0;GCANOIN-SC138;0.0
2726.0;GCEB-1Y-SC138;0.0
2727.0;GCEB-2Y-SC138;0.0
2729.0;GCATAND-SC138;0.0
2730.0;GCONSCR-SC138;0.0
2731.0;GCHAPE2-SC138;0.0
2732.0;ICONSCR-SC069;0.0
2733.0;GCNOVOS-SC138;0.0
2734.0;ICONCOR-SC069;0.0
2735.0;ICOQUEI-SC069;0.0
2736.0;GCERPBE-SC138;0.0
2737.0;ICRICIU-SC069;0.0
2738.0;ICRIFLO-SC069;0.0
2739.0;GDOHLER-SC138;0.0
2740.0;GCOMPAR-SC138;0.0
2741.0;GCIACAN-SC138;0.0
2743.0;IERMO---SC069;0.0
2744.0;GCPBELOTAP138;0.0
2745.0;ITURVO--SC069;0.0
2746.0;GDOHLERTAP138;0.0
2747.0;IFORQ-C-SC069;0.0
2748.0;GWETZELTAP138;0.0
2749.0;IFORQUI-SC069;0.0
2750.0;GCNOV-1TAP138;0.0
2751.0;GCNOV-2TAP138;0.0
2752.0;GGASPAR-SC138;0.0
2753.0;GGAROPE-SC138;0.0
2754.0;GGUARMI-SC138;0.0
2755.0;GGARUVA-SC138;0.0
2756.0;GGUARAR-SC138;0.0
2757.0;GBRUSPE-SC138;0.0
2759.0;GJOINGM-SC138;0.0
2760.0;GHERVAL-SC138;0.0
2761.0;IHERVAL-SC069;0.0
2763.0;IJOIBVI-SC069;0.0
2765.0;IIBIRAM-SC069;0.0
2766.0;GCHAPSA-SC138;0.0
2767.0;GINGLES-SC138;0.0
2768.0;GILHSUL-SC138;0.0
2769.0;GILHCEN-SC138;0.0
2770.0;GILHNOR-SC138;0.0
2771.0;GIMBITU-SC138;0.0
2773.0;GJOIIRI-SC138;0.0
2774.0;GCN-C1Y-SC138;0.0
2775.0;GITAJFZ-SC138;0.0
2776.0;IITAJSA-SC069;0.0
2777.0;GITJSAL-SC138;0.0
2778.0;GITJITA-SC138;0.0
2779.0;GCN-C2Y-SC138;0.0
2780.0;GINDAIA-SC138;0.0
2781.0;GPTONAV-SC138;0.0
2782.0;GITAPOA-SC138;0.0
2783.0;GJARAGU-SC138;0.0
2784.0;GJARRLU-SC138;0.0
2785.0;GJOIPAR-SC138;0.0
2786.0;IJOINV1-SC069;0.0
2787.0;IARAQRI-SC069;0.0
2788.0;IJOINV3-SC069;0.0
2789.0;GJOINV4-SC138;0.0
2790.0;IJOINV4-SC069;0.0
2791.0;UJOINV4-SC000;0.0
2792.0;GCURBER-SC138;0.0
2793.0;GADAMI--SC138;0.0
2794.0;NJOINV4-SC013;0.0
2795.0;GSAMAIP-SC138;0.0
2796.0;GJOIPER-SC138;0.0
2799.0;GJOINSC-SC138;0.0
2800.0;IKARSTE-SC069;0.0
2802.0;GKIMBER-SC138;0.0
2803.0;GLAGEAI-SC138;0.0
2804.0;GLAGUNA-SC138;0.0
2805.0;GLAGES--SC138;0.0
2808.0;GMAFRA--SC138;0.0
2809.0;GMALWEE-SC138;0.0
2810.0;GBARVEL-SC138;0.0
2811.0;GMAL-2YTAP138;0.0
2812.0;GAGRONO-SC138;0.0
2813.0;IMARACA-SC069;0.0
2814.0;GMARAVI-SC138;0.0
2815.0;GNAVEGA-SC138;0.0
2816.0;GMILI---SC138;0.0
2818.0;GCURAIN-SC138;0.0
2819.0;GPTOITA-SC138;0.0
2821.0;GORLEAN-SC138;0.0
2822.0;GOTACIL-SC138;0.0
2823.0;IOTACI1-SC069;0.0
2824.0;IOTACI4-SC069;0.0
2825.0;GPERDIG-SC138;0.0
2826.0;GPALHOC-SC138;0.0
2827.0;GPALMTO-SC138;0.0
2828.0;GPERDCA-SC138;0.0
2829.0;GPAPAIN-SC138;0.0
2830.0;GPICARR-SC138;0.0
2831.0;GPALPIN-SC138;0.0
2832.0;GPINHAL-SC138;0.0
2833.0;GPOMERO-SC138;0.0
2834.0;GPIRABE-SC138;0.0
2835.0;GPGETUL-SC138;0.0
2836.0;VQQUEIXUHE003;0.0
2837.0;GPTOBEL-SC138;0.0
2838.0;GQQUEIX-SC138;0.0
2839.0;GQUILOM-SC138;0.0
2840.0;GRIGESA-SC138;0.0
2841.0;GRIOSU2-SC138;0.0
2842.0;IRIOSU2-SC069;0.0
2844.0;GRNEGRI-SC138;0.0
2845.0;NROCADO-SC013;0.0
2846.0;GROCADO-SC138;0.0
2847.0;GRIOSUL-SC138;0.0
2848.0;GBRFCHA-SC138;0.0
2850.0;GSUDATI-SC138;0.0
2851.0;IBLUSAL-SC069;0.0
2852.0;GSBENTO-SC138;0.0
2853.0;GSBSBRA-SC138;0.0
2854.0;GBNSBAS-SC138;0.0
2855.0;ISEARA--SC069;0.0
2856.0;ISFRANC-SC069;0.0
2857.0;ISIDERO-SC069;0.0
2859.0;GSJOAQU-SC138;0.0
2860.0;GSLOURE-SC138;0.0
2861.0;GSMIGU2-SC138;0.0
2862.0;ISMIGU2-SC069;0.0
2863.0;VSPILAOUHE002;0.0
2864.0;GSPILAO-SC138;0.0
2866.0;GTIMBO--SC138;0.0
2867.0;GTIGRE--SC138;0.0
2868.0;GSFRAN2-SC138;0.0
2869.0;ITEKA---SC069;0.0
2870.0;GTIJUCA-SC138;0.0
2871.0;ITIMBO--SC069;0.0
2872.0;GTRINDA-SC138;0.0
2873.0;GTROMBU-SC138;0.0
2874.0;ISFRAN2-SC069;0.0
2875.0;ITUBARA-SC069;0.0
2876.0;ITUPY---SC069;0.0
2877.0;ISOMBRI-SC069;0.0
2880.0;GCOGLAG-SC138;0.0
2881.0;GVOTVRA-SC138;0.0
2882.0;GVIDRCE-SC138;0.0
2884.0;IANGUGA-SC069;0.0
2885.0;IRCEUPA-SC069;0.0
2886.0;FVEGASU-SC230;0.0
2889.0;GVRAMOS-SC138;0.0
2891.0;GVIDEI2-SC138;0.0
2892.0;GVIDEIR-SC138;0.0
2893.0;IVIDEIR-SC069;0.0
2894.0;GWEG---TAP138;0.0
2895.0;GWEG----SC138;0.0
2896.0;GXANXER-SC138;0.0
2897.0;IXANXER-SC069;0.0
2898.0;GWEGFUN-SC138;0.0
2899.0;GWETZEL-SC138;0.0
2900.0;GS.PEDR-ES138;0.0
2901.0;NSPED--PCH013;0.0
2902.0;GSJOAO1PCH138;0.0
2903.0;NSJOAO2PCH013;0.0
2904.0;GSSIM2-PCH138;0.0
2905.0;NSSIM1-PCH013;0.0
2906.0;GPETRCA-ES138;0.0
2907.0;GTSA----ES138;0.0
2908.0;GPARATI-ES138;0.0
2909.0;GVERONA-ES138;0.0
2910.0;FVERONA-ES230;0.0
2911.0;GCST-A1-ES138;0.0
2912.0;GSERRAS-ES138;0.0
2913.0;IN.AIMO-ES069;0.0
2914.0;GPAULIS-ES138;0.0
2915.0;GVRI-2Y-ES138;0.0
2916.0;IP.GARR-ES069;0.0
2917.0;NPGARRAPCH013;0.0
2918.0;NST.FE-PCH013;0.0
2919.0;GSTA.FE-ES138;0.0
2920.0;GCANIVE-ES138;0.0
2921.0;GS.MAIS-ES138;0.0
2922.0;GR.QUAR-ES138;0.0
2925.0;GB.GUAN-ES138;0.0
2927.0;GB.SAHY-ES138;0.0
2929.0;ICHF.AL-ES069;0.0
2930.0;GMINEIR-GO138;0.0
2934.0;GITABER-GO138;0.0
2936.0;GD_CANE-GO138;0.0
2937.0;GIPE----GO138;0.0
2938.0;GDIMIC--GO138;0.0
2939.0;UTRINT1-GO000;1.0
2942.0;UPIRIN1-GO000;1.0
2943.0;GACRTAP-GO138;0.0
2944.0;GEDEIA--GO138;0.0
2945.0;GSJALIA-GO138;0.0
2946.0;GFLORES-GO138;0.0
2947.0;GIACIA-PCH138;0.0
2948.0;IIACIA-PCH069;0.0
2949.0;NANAPO2-GO013;0.0
2950.0;IPARANA-GO069;0.0
2951.0;IPLANT-BIO069;0.0
2952.0;MMARAJO-GO034;0.0
2953.0;NTRINT1-GO013;0.0
2954.0;NG.LES3-GO013;0.0
2955.0;NCO-LIV-GO013;0.0
2956.0;NATLAN1-GO013;0.0
2957.0;NATLAN2-GO013;0.0
2958.0;NCAMPI1-GO013;0.0
2959.0;NCAMPI2-GO013;0.0
2960.0;NG.LES1-GO013;0.0
2961.0;NG.LES2-GO013;0.0
2962.0;NMEIAPO-GO013;0.0
2963.0;NFERROV-GO013;0.0
2964.0;NAEROP1-GO013;0.0
2965.0;NAEROP2-GO013;0.0
2966.0;NREAL-1-GO013;0.0
2967.0;NREAL-2-GO013;0.0
2968.0;GBELAVI-GO138;0.0
2969.0;IBELAVI-GO069;0.0
2970.0;NDAIA---GO013;0.0
2971.0;NJUNDIA-GO013;0.0
2972.0;NANAPO1-GO013;0.0
2973.0;ICORUMB-GO069;0.0
2974.0;IAG.LIN-GO069;0.0
2975.0;IINHUMA-GO069;0.0
2976.0;NGOIA1--GO013;0.0
2977.0;IIPORA-PCH069;0.0
2978.0;FPARANA-GO230;0.0
2979.0;VXAVAN-UTE037;0.0
2980.0;IB.ALTOBIO069;0.0
2981.0;NN.TOCA-GO013;0.0
2982.0;NCODEM1-GO013;0.0
2983.0;IPORANG-GO069;0.0
2984.0;NSAMA---GO013;0.0
2985.0;GPLANA--GO138;0.0
2986.0;GAMBEV--GO138;0.0
2987.0;FAG.LIN-GO230;0.0
2988.0;FITAPAC-GO230;0.0
2989.0;IITAPA-BIO069;0.0
2990.0;FPALMEI-GO230;0.0
2991.0;IPALMEI-GO069;0.0
2992.0;FFIRMIN-GO230;0.0
2993.0;IFIRMIN-GO069;0.0
2994.0;GTRIND-TAP138;1.0
2995.0;GTRINDA-GO138;0.0
2996.0;NTRINDA-GO013;0.0
2997.0;FCARAMU-GO230;0.0
2998.0;GMINACU-GO138;0.0
2999.0;NMINACU-GO013;0.0
3000.0;GSAPUCA-RS138;0.0
3001.0;GSLEOPO-RS138;0.0
3002.0;FM.MARA-GO230;0.0
3003.0;FANGLOA-GO230;0.0
3004.0;VDAIA--UTE033;0.0
3005.0;CSM-LZ-CAP500;2.0
3006.0;CLZ-SM-CAP500;2.0
3007.0;CLUZIAN-GO500;0.0
3008.0;CPARAC4-MG500;0.0
3009.0;GITO-1Y-ES138;0.0
3010.0;CESTREI-MG500;0.0
3011.0;CR.PRET-SP500;0.0
3012.0;EESTREI-MG345;0.0
3013.0;GSERRAF-GO138;0.0
3014.0;VSFACAOUHE002;0.0
3015.0;GHNCOU-PCH138;0.0
3016.0;GITO-2Y-ES138;0.0
3017.0;VGOIAN-UTE088;0.0
3018.0;FEDEIA--GO230;0.0
3019.0;EVIANA2-ES345;0.0
3020.0;GCDOURA-GO138;0.0
3021.0;CVIANA2-ES500;0.0
3022.0;FLINHA2-ES230;0.0
3023.0;FGOIAN--GO230;0.0
3024.0;GLINHA2-ES138;0.0
3025.0;GLUZIAN-GO138;0.0
3026.0;10LUZIA-CER015;2.0
3028.0;GJURAMA-ES138;0.0
3029.0;FSMAT2--ES230;0.0
3030.0;GSMATE2-ES138;0.0
3031.0;GSMATES-ES138;0.0
3032.0;ERNSUL--ES345;0.0
3033.0;GRNSUL--ES138;0.0
3034.0;CJNEIV2-ES500;0.0
3035.0;EJNEIV2-ES345;0.0
3036.0;GJNEIV2-ES138;0.0
3037.0;GTSA-1Y-ES138;0.0
3038.0;GTSA-2Y-ES138;0.0
3039.0;GT1-B.R-ES138;0.0
3040.0;GT2-B.R-ES138;0.0
3041.0;GB.RIAC-ES138;0.0
3043.0;GUSI-1Y-ES138;0.0
3044.0;GUSI-2Y-ES138;0.0
3045.0;GAERGUA-SP138;0.0
3046.0;GMANUEL-SP138;0.0
3047.0;GPOLIMX-SP138;0.0
3048.0;GPETROM-SP138;0.0
3049.0;GUSINA8-ES138;0.0
3050.0;CLZ-RE-CAP500;2.0
3051.0;GBIRITI-SP138;0.0
3052.0;GCANEXU-ES138;0.0
3053.0;NJNEIV2CER013;2.0
3054.0;GBOISSU-SP138;0.0
3055.0;GMARESI-SP138;0.0
3056.0;GBARRAU-SP138;0.0
3057.0;GCARAGU-SP138;0.0
3058.0;HAVP----SP088;0.0
3059.0;GP.NOVO-SP138;0.0
3060.0;GJAMBEI-SP138;0.0
3061.0;CRNSUL--ES500;0.0
3062.0;UR.N.S.-ES000;1.0
3063.0;GEMBRAE-SP138;0.0
3064.0;NR.N.S.-ES013;0.0
3065.0;GARACRU-ES138;0.0
3066.0;GMANAH--SP138;0.0
3067.0;GJURONG-ES138;0.0
3069.0;GPET-RP-SP138;0.0
3070.0;GSAFRA--ES138;0.0
3071.0;ISAFRA--ES069;0.0
3072.0;GSIFAO--SP138;0.0
3073.0;HSLUZIA-SP138;0.0
3074.0;GF.GUAD-ES138;0.0
3075.0;HSKOL---SP088;0.0
3076.0;GOLARIA-SP138;0.0
3077.0;GJUQUEH-SP138;0.0
3078.0;GS.SEBA-SP138;0.0
3079.0;IF.GUAD-ES069;0.0
3080.0;IA.CLAU-ES069;0.0
3081.0;HCEBRA--SP088;0.0
3082.0;HMFOODS-SP088;0.0
3083.0;IS.PELA-ES069;0.0
3084.0;GGLEB-Y-SP138;0.0
3085.0;IS.LUIZ-ES069;0.0
3086.0;GDMARTI-ES138;0.0
3087.0;NVCARV--SP013;0.0
3088.0;IDMARTI-ES069;0.0
3089.0;GCH.BIA-ES138;0.0
3090.0;GMASSAG-SP138;0.0
3091.0;GBIANCO-ES138;0.0
3092.0;GLASA---ES138;0.0
3093.0;GLASA--BIO138;0.0
3094.0;GRITAUN-ES138;0.0
3095.0;GP.BRA--ES138;0.0
3096.0;IAVIVAC-ES069;0.0
3097.0;LS.MATE-ES034;0.0
3098.0;GALCON--ES138;0.0
3099.0;GALCON-BIO138;0.0
3100.0;GCOLOMBBIO138;0.0
3101.0;GRUETT-BIO138;0.0
3102.0;GMANDU-BIO138;0.0
3103.0;GNARDI-BIO138;0.0
3104.0;IPEDRA-BIO069;0.0
3105.0;IDELTA-BIO069;0.0
3106.0;GGETULI-SP138;0.0
3107.0;GS.JOAO-SP138;0.0
3110.0;CM.AGUD-SP500;0.0
3111.0;GM.AGUD-SP138;0.0
3112.0;GPCOL-D-MG138;2.0
3113.0;HH.BOR1-SP088;0.0
3114.0;HH.BOR2-SP088;0.0
3115.0;HPGR-Y1-SP088;0.0
3116.0;HPGR-Y2-SP088;0.0
3117.0;HPGR-1--SP088;0.0
3118.0;HPGR-2--SP088;0.0
3119.0;HOCI-1Y-SP088;0.0
3120.0;HOCI-2Y-SP088;0.0
3121.0;HOCIAN--SP088;0.0
3122.0;HMNO-2Y-SP088;0.0
3123.0;HMNO-1Y-SP088;0.0
3124.0;HAGA----SP088;0.0
3125.0;GITAP2-BIO138;0.0
3126.0;HITAP-1-SP088;0.0
3127.0;GDURATE-SP138;0.0
3128.0;GITAPE4-SP138;0.0
3129.0;HULTRAF-SP088;0.0
3130.0;GMOCOC-BIO138;0.0
3131.0;GCACON--SP138;0.0
3132.0;GCBRANC-SP138;0.0
3133.0;GSJRPA-BIO138;0.0
3135.0;GPEDRE-BIO138;0.0
3136.0;GJAGRIU-SP138;0.0
3137.0;GJA-ANT-SP138;0.0
3138.0;GHOLAM1-SP138;0.0
3139.0;GC.AZUL-SP138;0.0
3140.0;HOURIN2-SP088;0.0
3141.0;IOURIN2BIO013;0.0
3142.0;IB.CAMP-SP013;0.0
3143.0;ICHAVAN-SP013;0.0
3144.0;IIPAUSS-SP013;0.0
3145.0;IPIRAJ-BIO013;0.0
3146.0;HB.CAMP-SP088;0.0
3147.0;GITAI2--SP138;0.0
3148.0;HOURIN1-SP088;0.0
3149.0;HCEC2---SP088;0.0
3151.0;NBPERS-BIO013;0.0
3153.0;IN.ITA-BIO069;0.0
3154.0;GCATAN-BIO138;0.0
3155.0;GBORBOR-SP138;0.0
3158.0;GBRAGA-PCH138;0.0
3159.0;GSTEREZ-SP138;0.0
3161.0;GCAMBU2-MG138;0.0
3162.0;GS.ISA-BIO138;0.0
3163.0;GJESTIV-SP138;0.0
3164.0;GURUPE2-SP138;0.0
3165.0;GMENDO-BIO138;0.0
3166.0;GN.HOR-BIO138;0.0
3171.0;HPRUDE1PCH088;0.0
3172.0;GPRUDE4-SP138;0.0
3173.0;HMARTIN-SP088;0.0
3174.0;GO.CRU-BIO138;0.0
3175.0;GENEIDA-SP138;0.0
3176.0;GPVENCE-SP138;0.0
3177.0;IADAMANBIO069;0.0
3178.0;GPRUDE5-SP138;0.0
3180.0;GFLORE-BIO138;0.0
3184.0;HHALOTE-SP088;0.0
3185.0;HQUATA--SP088;0.0
3186.0;GREAL2--GO138;0.0
3187.0;NCHVLG1-MG013;0.0
3188.0;NCHVLG2-MG013;0.0
3189.0;GCAPIVE-SP138;0.0
3190.0;GBASTOS-SP138;0.0
3191.0;GTUPA---SP138;0.0
3192.0;HASSIS1-SP088;0.0
3193.0;HASSIS3BIO088;0.0
3194.0;HPARAGU-SP088;0.0
3195.0;HS.LINA-SP088;0.0
3196.0;HRANCHA-SP088;0.0
3197.0;HC.MOT-PCH088;0.0
3198.0;HPALMIT-SP088;0.0
3199.0;HIBIRAR-SP088;0.0
3300.0;GAPARAI-MG138;0.0
3301.0;GLEOPOL-MG138;0.0
3302.0;ILEOPOL-MG069;0.0
3303.0;GN.U.MA-MG138;0.0
3304.0;IN.U.MAPCH069;0.0
3305.0;GCATAG2-MG138;0.0
3306.0;ICATAG2PCH069;0.0
3307.0;GMURIA2-MG138;0.0
3308.0;IMURIA2-MG069;0.0
3309.0;IMURIA1PCH069;0.0
3310.0;GUBA-2--MG138;0.0
3311.0;IUBA-2--MG069;0.0
3312.0;IUBA-1--MG069;0.0
3313.0;GVRBRA2-MG138;0.0
3314.0;IVRBRA2-MG069;0.0
3315.0;IVRBRA1-MG069;0.0
3316.0;IU.ITU-PCH069;0.0
3317.0;GTOCANT-MG138;0.0
3318.0;ICATAG1-MG069;0.0
3319.0;IMANHU-PCH069;0.0
3320.0;IREALEZ-MG069;0.0
3321.0;GMATIPO-MG138;0.0
3322.0;IMATIPOPCH069;0.0
3323.0;GU.GRANPCH138;0.0
3324.0;IAPARAI-MG069;0.0
3325.0;XLARANJ-MG069;0.0
3326.0;IU.ERV-PCH069;0.0
3327.0;IU.ENC-PCH069;0.0
3328.0;IGUIRIC-MG069;0.0
3329.0;GS.M.AN-MG138;0.0
3330.0;GU.GUA-PCH138;0.0
3331.0;ISJNEPU-MG069;0.0
3332.0;GU.ITUE-MG138;0.0
3333.0;GU.TRI-PCH138;0.0
3334.0;IASTOLF-MG069;0.0
3335.0;XRODEIR-MG069;0.0
3336.0;IDIVIN--MG069;0.0
3337.0;GBRAU--PCH138;0.0
3338.0;GPFIAL--MG138;0.0
3339.0;GUBA3---MG138;0.0
3340.0;IJAP----RJ069;0.0
3341.0;GSAMARC-MG138;0.0
3342.0;GLUM----RJ138;0.0
3343.0;GCONQUI-RJ138;0.0
3344.0;EP.FIAL-MG345;0.0
3345.0;GP.FIAL-MG138;2.0
3348.0;XMRI-DV-MG069;0.0
3349.0;GMAU2---MG138;0.0
3381.0;IMRU----MG069;0.0
3383.0;CLORENA-SP500;0.0
3384.0;FLORENA-SP230;0.0
3385.0;UJAN3T2-MG000;1.0
3386.0;UJAN3T3-MG000;1.0
3387.0;NJAN3T2-MG013;0.0
3388.0;NJAN3T3-MG013;0.0
3389.0;FJAIBA--MG230;0.0
3390.0;UJAIBT1-MG000;1.0
3391.0;UJAIBT2-MG000;1.0
3392.0;NJAIBT1-MG013;0.0
3393.0;NJAIBT2-MG013;0.0
3394.0;GVDP1--TAP138;0.0
3395.0;GVDP2--TAP138;0.0
3396.0;LGUAIMB-SP034;0.0
3397.0;GGUAIMB-SP138;0.0
3400.0;NSLUIZ-PCH013;0.0
3411.0;HESO----SP088;0.0
3412.0;HESOU---SP088;0.0
3414.0;HBJARD--SP088;0.0
3415.0;HOESTE-BIO088;0.0
3417.0;HPETROB-SP088;0.0
3418.0;GPROGAM-SP138;0.0
3419.0;GMORADA-SP138;0.0
3420.0;GULTFVA-SP138;0.0
3422.0;HPRI----SP088;0.0
3423.0;GBOI2-Y-SP138;0.0
3428.0;HCTR----SP088;0.0
3435.0;HNOR1EN-SP088;0.0
