BUS_ID,BUS_NAME,Gen_Type,Latitude,Longitude,U_FED,REG,VBASEKV,ARE
5915.0,FUNIL--BA013,,-14.8583323,-39.2716405,BA,Nordeste,13.2,713.0
5916.0,VSMEL2EOL036,EOL,-5.07600796,-36.99304441,RN,Nordeste,34.5,741.0
5917.0,TIANGD-CE230,,-3.772047,-41.028916,CE,Nordeste,230.0,762.0
5920.0,UFL01GUHE000,UHE,-14.8583323,-39.2716405,BA,Nordeste,992.0,713.0
5921.0,UFL02GUHE000,UHE,-14.8583323,-39.2716405,BA,Nordeste,992.0,713.0
5922.0,UFL03GUHE000,UHE,-14.8583323,-39.2716405,BA,Nordeste,992.0,713.0
5923.0,ACARAT-CE230,,-2.9358377,-40.1055571,CE,Nordeste,230.0,762.0
5926.0,SLUZI2-PB500,,-6.913423,-36.985295,PB,Nordeste,500.0,741.0
5935.0,ALX-B1UFV045,UFV,-5.261875,-37.96893889,CE,Nordeste,34.5,762.0
5938.0,LAVRASUFV000,UFV,-3.792375,-38.91821865,CE,Nordeste,34.5,762.0
5940.0,VSJN1-EOL035,EOL,-10.34475554,-40.4377539,BA,Nordeste,34.5,712.0
5941.0,BRUMAD-BA230,,-14.21361111,-41.63611111,BA,Nordeste,230.0,712.0
5944.0,BRUMAD-BA069,,-14.8583323,-39.2716405,BA,Nordeste,69.0,713.0
5947.0,BRUMAD-BA138,,-14.8583323,-39.2716405,BA,Nordeste,138.0,713.0
5957.0,FVSJP-UFV128,UFV,-8.27853583,-42.16353972,PI,Nordeste,34.5,771.0
5958.0,RIOALT-PB230,,-6.9661,-37.9892,PB,Nordeste,230.0,762.0
5959.0,RIOALT-PB034,,-6.9661,-37.9892,PB,Nordeste,34.5,762.0
5960.0,BL-SUL-RN138,,-5.294071,-35.797937,RN,Nordeste,138.0,742.0
5961.0,ITBNIN-SE230,,-11.276389,-37.791667,SE,Nordeste,230.0,712.0
5962.0,BL-NOR-RN138,,-5.225277,-35.800473,RN,Nordeste,138.0,742.0
5963.0,ITBNIN-SE069,,-14.8583323,-39.2716405,SE,Nordeste,69.0,713.0
5965.0,ITHT2--SE013,,-11.276389,-37.791667,SE,Nordeste,13.8,712.0
5966.0,BSULB1-RN034,,-5.294071,-35.797937,RN,Nordeste,34.5,742.0
5967.0,BNORB1-RN034,,-5.225277,-35.800473,RN,Nordeste,34.5,742.0
5968.0,BNORB1EOL018,EOL,-5.22620707,-35.78523117,RN,Nordeste,34.5,742.0
5969.0,BWGUI1-BA069,,-14.348889,-42.608611,BA,Nordeste,69.0,712.0
5970.0,ITAPEB-BA230,,-15.969401,-39.58473,BA,Nordeste,230.0,712.0
5971.0,VERACE-BA230,,-33.603249,-53.328151,BA,Nordeste,230.0,716.0
5972.0,EUNAPO-BA230,,-16.37722222,-39.58027778,BA,Nordeste,230.0,712.0
5973.0,VERACE-BA034,,-33.603249,-53.328151,BA,Nordeste,34.5,716.0
5974.0,EUNAPO-BA138,,-14.8583323,-39.2716405,BA,Nordeste,138.0,713.0
5975.0,ITAPEBUHE000,UHE,-15.966462,-39.592739,BA,Nordeste,992.0,712.0
5978.0,VERACEUTE001,UTE,-33.603249,-53.328151,BA,Nordeste,13.2,716.0
5979.0,EKA----BA013,,-33.603249,-53.328151,BA,Nordeste,13.8,716.0
5980.0,BWGUI2-BA069,,-14.403056,-42.628333,BA,Nordeste,69.0,712.0
5981.0,NARAND-BA230,,-12.953719,-38.445331,BA,Nordeste,230.0,712.0
5982.0,BWG1B1-BA034,,-14.348889,-42.608611,BA,Nordeste,34.5,712.0
5983.0,NBA1---BA069,,-14.8583323,-39.2716405,BA,Nordeste,69.0,713.0
5984.0,BWG2B1-BA034,,-14.403056,-42.628333,BA,Nordeste,34.5,712.0
5985.0,BWG2B1EOL028,EOL,-14.41988897,-42.62872019,BA,Nordeste,34.5,712.0
5986.0,SPEDRO-BA034,,-13.3164,-43.2728,BA,Nordeste,34.5,703.0
5988.0,SPEDRO-BA069,,-13.3164,-43.2728,BA,Nordeste,69.0,703.0
5989.0,C.VENT-RN138,,-5.332889,-35.9455,RN,Nordeste,138.0,742.0
5990.0,CVENT1-RN034,,-5.332889,-35.9455,RN,Nordeste,34.5,742.0
5991.0,TFREIT-BA230,,-17.570299,-39.730498,BA,Nordeste,230.0,712.0
5992.0,CVENT2-RN034,,-5.35434917,-35.93354673,RN,Nordeste,34.5,742.0
5993.0,TFREIT-BA138,,-14.8583323,-39.2716405,BA,Nordeste,138.0,713.0
5995.0,ITAMAR-BA138,,-14.8583323,-39.2716405,BA,Nordeste,138.0,713.0
5999.0,CVENT1EOL024,EOL,-5.35434917,-35.93354673,RN,Nordeste,34.5,742.0
6001.0,ENCRUZ-MA230,,-2.2183,-45.8549,MA,Norte,230.0,862.0
6003.0,ENCRUZ-MA069,,-3.796367,-43.406167,MA,Norte,69.0,864.0
6005.0,ENCRUZ-MA013,,-2.2183,-45.8549,MA,Norte,13.8,862.0
6009.0,CLE-B1-PE034,,-8.7594,-36.73615,PE,Nordeste,34.5,722.0
6011.0,IBIAPI-CE230,,-3.896954,-41.191666,CE,Nordeste,230.0,762.0
6012.0,CLE-B2-PE034,,-8.72631967,-36.69993267,PE,Nordeste,34.5,722.0
6013.0,IBIAPI-CE069,,-3.86075,-38.557167,CE,Nordeste,69.0,763.0
6014.0,CLEMNTEOL-66,,-8.72631967,-36.69993267,PE,Nordeste,34.5,722.0
6016.0,MALHADEOL011,EOL,-3.946613,-41.123035,CE,Nordeste,34.5,762.0
6017.0,SBASIL-PI230,,-7.396478,-40.579867,PI,Nordeste,230.0,772.0
6018.0,SBASIL-PI138,,-7.396478,-40.579867,PI,Nordeste,138.0,772.0
6019.0,EDWIGEEOL044,EOL,-7.30470774,-40.53001363,PI,Nordeste,34.5,772.0
6020.0,CLEMNTEOL-60,,-8.70930442,-36.73365648,PE,Nordeste,34.5,722.0
6021.0,SUP1--UTE000,UTE,-8.358611,-35.023333,PE,Nordeste,992.0,722.0
6022.0,SUP2--UTE000,UTE,-8.358611,-35.023333,PE,Nordeste,992.0,722.0
6023.0,SUP3--UTE000,UTE,-8.358611,-35.023333,PE,Nordeste,992.0,722.0
6024.0,SUP4--UTE000,UTE,-8.358611,-35.023333,PE,Nordeste,992.0,722.0
6025.0,SUP5--UTE000,UTE,-8.358611,-35.023333,PE,Nordeste,992.0,722.0
6026.0,SUP6--UTE000,UTE,-8.358611,-35.023333,PE,Nordeste,992.0,722.0
6030.0,MSECO1EOL013,EOL,-5.17395459,-36.3023717,RN,Nordeste,34.5,742.0
6031.0,MIASS3EOL041,EOL,-5.129444,-36.449722,RN,Nordeste,34.5,742.0
6032.0,RVENTO-RN230,,-5.11775,-36.163417,RN,Nordeste,230.0,742.0
6033.0,RVENTO-RN034,,-5.11775,-36.163417,RN,Nordeste,34.5,742.0
6034.0,RVENT--RN034,,-5.11775,-36.163417,RN,Nordeste,34.5,742.0
6035.0,RVENT1EOL035,EOL,-5.100897,-36.202069,RN,Nordeste,34.5,742.0
6036.0,RVENT3EOL037,EOL,-5.118831,-36.163206,RN,Nordeste,34.5,742.0
6037.0,PFORMOEOL050,EOL,-2.919422,-41.03165,CE,Nordeste,34.5,762.0
6038.0,ICAZINEOL026,EOL,-3.019181,-39.678686,CE,Nordeste,34.5,762.0
6040.0,AB-MT--RN230,,-4.963689,-36.916961,RN,Nordeste,230.0,762.0
6041.0,AB-MT--RN034,,-4.963689,-36.916961,RN,Nordeste,34.5,762.0
6042.0,ABMT-BEOL013,EOL,-4.96861732,-36.90093714,RN,Nordeste,34.5,762.0
6043.0,ABMT-AEOL011,EOL,-4.96397514,-36.91471965,RN,Nordeste,34.5,762.0
6051.0,S.ROS1EOL045,EOL,-3.85300663,-41.1833836,CE,Nordeste,34.5,762.0
6052.0,CABPRAEOL035,EOL,-5.41830211,-35.98613113,RN,Nordeste,34.5,741.0
6053.0,JANDAIEOL021,EOL,-4.43298747,-37.81621938,CE,Nordeste,34.5,762.0
6057.0,AMAZONEOL031,EOL,-5.02510247,-36.91461618,RN,Nordeste,34.5,762.0
6058.0,AMZ-B1-RN034,,-5.016667,-36.9375,RN,Nordeste,34.5,762.0
6059.0,AMAZON-RN230,,-5.016667,-36.9375,RN,Nordeste,230.0,762.0
6060.0,GENDO2-BA500,,-11.280141,-42.666624,BA,Nordeste,500.0,701.0
6061.0,GENDO2-BA230,,-14.509293,-42.588387,BA,Nordeste,230.0,702.0
6062.0,TABBJV-BA230,,-14.509293,-42.588387,BA,Nordeste,230.0,702.0
6063.0,UFVITU-BA034,,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6065.0,CALAN3EOL042,EOL,-6.00054562,-36.44983358,RN,Nordeste,34.5,742.0
6066.0,ITAREMEOL032,EOL,-2.92882717,-39.87574637,CE,Nordeste,34.5,762.0
6067.0,CLEMNT-PE230,,-8.7594,-36.73615,PE,Nordeste,230.0,722.0
6068.0,UBN-B1EOL047,EOL,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6070.0,OUROLN-BA500,,-11.280141,-42.666624,BA,Nordeste,500.0,701.0
6071.0,OUROLN-BA230,,-14.509293,-42.588387,BA,Nordeste,230.0,702.0
6072.0,LARANJEOL020,EOL,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6073.0,CLARG1EOL066,EOL,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6074.0,MCSUL1EOL043,EOL,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6075.0,BURITI-BA500,,-11.280141,-42.666624,BA,Nordeste,500.0,701.0
6081.0,ARAPIR-AL230,,-9.7872,-36.6495,AL,Nordeste,230.0,722.0
6083.0,ARAPIR-AL069,,-8.565919,-39.591642,AL,Nordeste,69.0,723.0
6084.0,BJL411UFV040,UFV,-13.3164,-43.2728,BA,Nordeste,34.5,703.0
6085.0,ARAT1--AL013,,-9.7872,-36.6495,AL,Nordeste,13.8,722.0
6090.0,BJS1E2UFV064,UFV,-13.3164,-43.2728,BA,Nordeste,34.5,703.0
6091.0,MOSSO4-RN230,,-4.8543,-37.2912,RN,Nordeste,230.0,742.0
6093.0,MOSSO4-RN069,,-5.5083,-36.01778,RN,Nordeste,69.0,743.0
6099.0,RGO-T1-PI013,,-8.119825137,-45.50678177,PI,Nordeste,13.8,772.0
6100.0,LAPA23-BA034,,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6101.0,TOUROS-RN230,,-5.189627,-35.652566,RN,Nordeste,230.0,742.0
6102.0,HO1211UFV076,UFV,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6103.0,TOUROS-RN069,,-5.189627,-35.652566,RN,Nordeste,69.0,742.0
6104.0,PROSP-UTE000,UTE,-12.4992,-38.2072,BA,Nordeste,13.8,712.0
6105.0,CARNAUEOL036,EOL,-5.15203946,-35.6629881,RN,Nordeste,1.0,742.0
6106.0,PITOMBEOL047,EOL,-4.60060883,-37.64888382,CE,Nordeste,34.5,762.0
6107.0,CFORMO-BA230,,-14.509293,-42.588387,BA,Nordeste,230.0,702.0
6108.0,SS3PELEOL025,EOL,-6.02493709,-36.51203738,RN,Nordeste,34.5,742.0
6109.0,BABIL1EOL039,EOL,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6112.0,ACARAU-CE069,,-3.86075,-38.557167,CE,Nordeste,69.0,763.0
6114.0,BURITIEOL124,EOL,-20.21832164,-47.65333365,MG,Sudeste-Centro-Oeste,69.0,762.0
6124.0,FSERRA-BA034,,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6127.0,MVENT2EOL048,EOL,-5.3601309,-35.83553998,RN,Nordeste,34.5,741.0
6129.0,BDF34-EOL030,EOL,-5.3449288,-36.04003815,RN,Nordeste,34.5,742.0
6130.0,CEAMIR-RN500,,-5.670319,-35.452175,RN,Nordeste,500.0,741.0
6131.0,EXTREM-RN230,,-5.743978,-35.299061,RN,Nordeste,230.0,742.0
6132.0,CEAMIR-RN230,,-5.670319,-35.452175,RN,Nordeste,230.0,742.0
6133.0,EXTREM-RN069,,-5.5083,-36.01778,RN,Nordeste,69.0,743.0
6135.0,CDVENTEOL024,EOL,-13.91798451,-42.62044581,BA,Nordeste,34.5,712.0
6136.0,EUR1.5EOL008,EOL,-5.36511687,-35.86185285,RN,Nordeste,34.5,741.0
6140.0,J.CAM3-RN500,,-5.377281,-35.887215,RN,Nordeste,500.0,741.0
6141.0,JCAMAR-RN230,,-5.3021,-35.8751,RN,Nordeste,230.0,742.0
6142.0,JCTBP1-RN138,,-5.377281,-35.887215,RN,Nordeste,138.0,741.0
6143.0,JCAMAR-RN069,,-5.3021,-35.8751,RN,Nordeste,69.0,742.0
6144.0,BWG1B1EOL032,EOL,-14.29269078,-42.58526944,BA,Nordeste,34.5,712.0
6145.0,SCLAR1EOL030,EOL,-5.2431668,-35.89882636,RN,Nordeste,34.5,742.0
6146.0,RIACHA-RN230,,-5.551706,-35.447243,RN,Nordeste,230.0,742.0
6149.0,RIACHA-RN034,,-5.551706,-35.447243,RN,Nordeste,34.5,742.0
6150.0,RIACHAEOL054,EOL,-5.52300494,-35.42852864,RN,Nordeste,34.5,742.0
6160.0,MVENTOEOL091,EOL,-5.36283341,-35.81897265,RN,Nordeste,34.5,742.0
6164.0,RENASCEOL075,EOL,-5.30447388,-35.8691597,RN,Nordeste,34.5,742.0
6165.0,ASABRAEOL060,EOL,-5.32906522,-35.99158905,RN,Nordeste,34.5,742.0
6166.0,CVENT1EOL027,EOL,-5.35434917,-35.93354673,RN,Nordeste,34.5,742.0
6167.0,MACAC1EOL016,EOL,-5.42153085,-35.85256767,RN,Nordeste,34.5,742.0
6168.0,MVENT2-RN138,,-5.37155,-35.884986,RN,Nordeste,138.0,741.0
6171.0,IGAPO2-BA230,,-14.509293,-42.588387,BA,Nordeste,230.0,702.0
6173.0,IGAPO2-BA069,,-13.3164,-43.2728,BA,Nordeste,69.0,703.0
6184.0,FEIJAO-RN138,,-5.35299,-36.050679,RN,Nordeste,138.0,741.0
6195.0,CAETITEOL045,EOL,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6200.0,USDG1--BA138,,-9.3958,-38.1942,BA,Nordeste,138.0,712.0
6201.0,USDG2--BA138,,-9.3958,-38.1942,BA,Nordeste,138.0,712.0
6202.0,P.AFON-BA138,,-9.3958,-38.1942,BA,Nordeste,138.0,712.0
6203.0,ABAIXA-BA069,,-9.355833,-38.202778,BA,Nordeste,69.0,714.0
6204.0,CAETIT-BA230,,-14.509293,-42.588387,BA,Nordeste,230.0,702.0
6205.0,CAETIT-BA034,,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6208.0,ABIL-I-BA034,,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6209.0,DRIDAMEOL030,EOL,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6210.0,U.VENT-RN230,,-5.094167,-35.886111,RN,Nordeste,230.0,742.0
6211.0,U.VENT-RN069,,-5.094167,-35.886111,RN,Nordeste,69.0,742.0
6212.0,U.VENT-RN034,,-5.094167,-35.886111,RN,Nordeste,34.5,742.0
6213.0,UVENT1EOL025,EOL,-5.07267646,-35.888,RN,Nordeste,34.5,742.0
6214.0,UVENT2EOL081,EOL,-5.09714734,-35.752,RN,Nordeste,69.0,742.0
6215.0,MODELOEOL024,EOL,-5.41436586,-35.90011068,RN,Nordeste,34.5,742.0
6220.0,IGAPOR-BA500,,-11.280141,-42.666624,BA,Nordeste,500.0,701.0
6221.0,IGAPO3-BA230,,-14.509293,-42.588387,BA,Nordeste,230.0,702.0
6223.0,ABILI3EOL010,EOL,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6225.0,PINDAI-BA230,,-14.509293,-42.588387,BA,Nordeste,230.0,702.0
6226.0,PINDAI-BA069,,-14.509293,-42.588387,BA,Nordeste,69.0,702.0
6227.0,PELOUREOL025,EOL,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6228.0,CFORM1-BA034,,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6229.0,CFORM1EOL045,EOL,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6230.0,SAZUL1-BA034,,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6231.0,SAZUL2-BA034,,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6232.0,DELFI1EOL052,EOL,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6233.0,D.GOUV-BA069,,-9.355833,-38.202778,BA,Nordeste,69.0,714.0
6236.0,IGDT1--BA013,,-14.509293,-42.588387,BA,Nordeste,13.8,702.0
6237.0,IGDT2--BA013,,-14.509293,-42.588387,BA,Nordeste,13.8,702.0
6240.0,CFORM2-BA034,,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6242.0,MANESPEOL029,EOL,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6244.0,G.OUR1EOL049,EOL,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6247.0,JCD04T-RN013,,-5.3021,-35.8751,RN,Nordeste,13.8,742.0
6248.0,GOI-B1-BA034,,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6249.0,G.OUR1-BA138,,-14.509293,-42.588387,BA,Nordeste,138.0,702.0
6254.0,ZEBU---BA013,,-9.355833,-38.202778,BA,Nordeste,13.8,714.0
6255.0,MOXOTO-BA069,,-9.355833,-38.202778,BA,Nordeste,69.0,714.0
6262.0,ZEBUII-AL230,,-9.355833,-38.202778,AL,Nordeste,230.0,712.0
6264.0,DERIVA-BA069,,-9.355833,-38.202778,BA,Nordeste,69.0,714.0
6265.0,ZEBUII-AL069,,-9.355833,-38.202778,AL,Nordeste,69.0,714.0
6266.0,CAEABCEOL032,EOL,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6269.0,JSOLARUFV120,UFV,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6273.0,PNDT1--BA013,,-14.509293,-42.588387,BA,Nordeste,13.8,702.0
6275.0,PNDT2--BA013,,-14.509293,-42.588387,BA,Nordeste,13.8,702.0
6276.0,FSERR1EOL012,EOL,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6277.0,FSERR2EOL002,EOL,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6278.0,ABILI1EOL011,EOL,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6279.0,ABILI2EOL010,EOL,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6280.0,FSERRA-BA230,,-14.509293,-42.588387,BA,Nordeste,230.0,702.0
6281.0,ABIL-I-BA230,,-14.509293,-42.588387,BA,Nordeste,230.0,702.0
6290.0,M.CHAP-BA500,,-11.280141,-42.666624,BA,Nordeste,500.0,701.0
6291.0,M.CHAP-BA230,,-14.509293,-42.588387,BA,Nordeste,230.0,702.0
6292.0,CRISTAEOL020,EOL,-11.66425,-41.362,BA,Nordeste,34.5,712.0
6293.0,M.CHAP-BA069,,-14.509293,-42.588387,BA,Nordeste,69.0,702.0
6294.0,SOBRADUHE003,UHE,-11.280141,-42.666624,AP,Norte,992.0,701.0
6295.0,SOBRADSIN000,SIN,-11.280141,-42.666624,AP,Norte,990.0,701.0
6296.0,USB1--UHE992,UHE,-11.280141,-42.666624,AP,Norte,992.0,701.0
6297.0,USB01GUHE000,UHE,-11.280141,-42.666624,AP,Norte,992.0,701.0
6298.0,USB5--UHE992,UHE,-11.280141,-42.666624,AP,Norte,992.0,701.0
6299.0,USB6--UHE992,UHE,-11.280141,-42.666624,AP,Norte,992.0,701.0
6300.0,SOBRAD-BA500,,-11.280141,-42.666624,BA,Nordeste,500.0,701.0
6301.0,SOBRAD-BA230,,-14.509293,-42.588387,BA,Nordeste,230.0,702.0
6302.0,PEDRBR-BA230,,-14.509293,-42.588387,BA,Nordeste,230.0,702.0
6303.0,PEDBR1-BA034,,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6304.0,PEDBR1EOL040,EOL,-9.86384384,-41.10417464,BA,Nordeste,34.5,712.0
6305.0,PEDBR2-BA034,,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6308.0,PEDBR2EOL053,EOL,-9.84775015,-41.05389145,BA,Nordeste,34.5,712.0
6310.0,BARAU1EOL014,EOL,-9.88679375,-41.12033083,BA,Nordeste,34.5,712.0
6311.0,JUAZE2-BA230,,-14.509293,-42.588387,BA,Nordeste,230.0,702.0
6313.0,JUAZE2-BA069,,-13.3164,-43.2728,BA,Nordeste,69.0,703.0
6314.0,PET---UTE000,UTE,-13.3164,-43.2728,BA,Nordeste,69.0,703.0
6315.0,BARRE2-BA230,,-14.509293,-42.588387,BA,Nordeste,230.0,702.0
6316.0,RGRDII-BA230,,-14.509293,-42.588387,BA,Nordeste,230.0,702.0
6317.0,RGRDII-BA138,,-13.3164,-43.2728,BA,Nordeste,138.0,703.0
6320.0,SBABILEOL047,EOL,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6321.0,JAGUAR-BA230,,-14.509293,-42.588387,BA,Nordeste,230.0,702.0
6331.0,SBFII--BA230,,-14.509293,-42.588387,BA,Nordeste,230.0,702.0
6332.0,SBFII--BA138,,-13.3164,-43.2728,BA,Nordeste,138.0,703.0
6333.0,SBFII--BA069,,-13.3164,-43.2728,BA,Nordeste,69.0,703.0
6334.0,BROTAS-BA230,,-14.509293,-42.588387,BA,Nordeste,230.0,702.0
6336.0,BROTAS-BA034,,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6338.0,IRET1--BA013,,-14.509293,-42.588387,BA,Nordeste,13.8,702.0
6339.0,IRET3--BA013,,-14.509293,-42.588387,BA,Nordeste,13.8,702.0
6341.0,IRECE--BA230,,-14.509293,-42.588387,BA,Nordeste,230.0,702.0
6342.0,IRECE--BA138,,-13.3164,-43.2728,BA,Nordeste,138.0,703.0
6343.0,IRECE--BA069,,-13.3164,-43.2728,BA,Nordeste,69.0,703.0
6346.0,IRERLT-BA013,,-14.509293,-42.588387,BA,Nordeste,13.8,702.0
6347.0,IRECE-SIN001,SIN,-14.509293,-42.588387,BA,Nordeste,990.0,702.0
6348.0,IRET2--BA013,,-13.3164,-43.2728,BA,Nordeste,13.8,703.0
6349.0,BJLAP2-BA500,,-11.280141,-42.666624,BA,Nordeste,500.0,701.0
6350.0,BJLAPASIN001,SIN,-14.509293,-42.588387,BA,Nordeste,13.8,702.0
6351.0,BJLAPA-BA230,,-14.509293,-42.588387,BA,Nordeste,230.0,702.0
6353.0,BJLAPA-BA069,,-13.3164,-43.2728,BA,Nordeste,69.0,703.0
6355.0,BJSRLT-BA013,,-14.509293,-42.588387,BA,Nordeste,13.8,702.0
6356.0,BJST3--BA013,,-14.509293,-42.588387,BA,Nordeste,13.8,702.0
6358.0,BJLAP2-BA230,,-14.509293,-42.588387,BA,Nordeste,230.0,702.0
6359.0,IBICOA-BA500,,-13.4425,-41.37555556,BA,Nordeste,500.0,711.0
6360.0,BARREI-BA500,,-11.280141,-42.666624,BA,Nordeste,500.0,701.0
6361.0,BARREI-BA230,,-14.509293,-42.588387,BA,Nordeste,230.0,702.0
6362.0,IBICOA-BA230,,-13.4425,-41.37555556,BA,Nordeste,230.0,712.0
6363.0,BARREI-BA069,,-13.3164,-43.2728,BA,Nordeste,69.0,703.0
6364.0,IBICOA-BA138,,-14.8583323,-39.2716405,BA,Nordeste,138.0,713.0
6365.0,BARREI-BA138,,-13.3164,-43.2728,BA,Nordeste,138.0,703.0
6367.0,CAEABC-BA034,,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6368.0,SAPEAC-BA230,,-12.71944444,-39.18333333,BA,Nordeste,230.0,712.0
6369.0,SAPEAC-BA500,,-12.71944444,-39.18333333,BA,Nordeste,500.0,711.0
6370.0,BROTASEOL057,EOL,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6371.0,ARACAS-BA230,,-14.509293,-42.588387,BA,Nordeste,230.0,702.0
6372.0,VBAHI2EOL053,EOL,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6373.0,ARACAS-BA034,,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6379.0,ARACASEOL100,EOL,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6380.0,MORRAO-BA230,,-14.509293,-42.588387,BA,Nordeste,230.0,702.0
6381.0,MORRAO-BA034,,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6382.0,RENOV2EOL070,EOL,-14.509293,-42.588387,BA,Nordeste,34.5,702.0
6386.0,TRAIT1EOL026,EOL,-3.20107047,-39.36471454,CE,Nordeste,34.5,762.0
6387.0,PLANALEOL033,EOL,-13.3164,-43.2728,BA,Nordeste,34.5,703.0
6388.0,MART3--PA013,,-5.198,-49.028,PA,Norte,13.8,844.0
6390.0,CARAJA-PA013,,-5.980513889,-49.88828333,PA,Norte,13.8,844.0
6391.0,CARAJT-PA013,,-5.980513889,-49.88828333,PA,Norte,13.8,844.0
6396.0,MART2--PA013,,-5.198,-49.028,PA,Norte,13.8,844.0
6397.0,CARAJA-PA138,,-9.327575,-50.375169,PA,Norte,138.0,847.0
6400.0,MARABA-PA500,,-5.198,-49.028,PA,Norte,500.0,841.0
6401.0,MARABA-PA230,,-5.198,-49.028,PA,Norte,230.0,844.0
6403.0,MARABA-PA069,,-9.327575,-50.375169,PA,Norte,69.0,847.0
6404.0,MART1--PA013,,-5.198,-49.028,PA,Norte,13.8,844.0
6405.0,MARABASIN001,SIN,-5.198,-49.028,PA,Norte,990.0,844.0
6406.0,MARAB1-PA013,,-5.198,-49.028,PA,Norte,13.8,841.0
6407.0,CARAJA-PA230,,-5.980513889,-49.88828333,PA,Norte,230.0,844.0
6410.0,TUCURU-PA500,,-3.824106,-49.656802,PA,Norte,500.0,841.0
6411.0,GA1TUCUHE000,UHE,-2.616832,-54.676107,PA,Norte,992.0,845.0
6412.0,GA2TUCUHE000,UHE,-2.616832,-54.676107,PA,Norte,992.0,845.0
6413.0,TUCURU-PA069,,-2.616832,-54.676107,PA,Norte,69.0,845.0
6414.0,TUC.OB-PA013,,-2.616832,-54.676107,PA,Norte,13.8,845.0
6416.0,TUCATR-PA230,,-3.824106,-49.656802,PA,Norte,230.0,842.0
6417.0,TUCURU-PA013,,-2.616832,-54.676107,PA,Norte,13.8,845.0
6419.0,TUCUR1UHE005,UHE,-3.750805556,-49.6675,PA,Norte,992.0,841.0
6420.0,TUCUR2UHE003,UHE,-3.750805556,-49.6675,PA,Norte,992.0,841.0
6422.0,TUCUR3UHE004,UHE,-3.750805556,-49.6675,PA,Norte,992.0,841.0
6424.0,TUCUR5UHE004,UHE,-3.750805556,-49.6675,PA,Norte,992.0,841.0
6425.0,TUCUR6UHE007,UHE,-3.750805556,-49.6675,PA,Norte,992.0,841.0
6429.0,TUCAT2-PA013,,-3.824106,-49.656802,PA,Norte,13.8,841.0
6430.0,TUCUR2-PA500,,-3.824106,-49.656802,PA,Norte,500.0,841.0
6440.0,ITACAI-PA500,,-5.5308,-49.0705,PA,Norte,500.0,841.0
6441.0,ITACAI-PA230,,-5.5308,-49.0705,PA,Norte,230.0,844.0
6444.0,R.EGUA-BA500,,-11.280141,-42.666624,BA,Nordeste,500.0,701.0
6447.0,NOLI1-UTE000,UTE,-3.566391,-44.554905,MA,Norte,992.0,862.0
6448.0,NOLI2-UTE000,UTE,-3.566391,-44.554905,MA,Norte,992.0,862.0
6450.0,TUCURU-PA138,,-2.616832,-54.676107,PA,Norte,138.0,845.0
6451.0,CAMETA-PA013,,-2.616832,-54.676107,PA,Norte,13.8,845.0
6452.0,TUC.VI-PA034,,-2.616832,-54.676107,PA,Norte,34.0,845.0
6453.0,TUC.VI-PA069,,-2.616832,-54.676107,PA,Norte,69.0,845.0
6454.0,TUCVIL-PA013,,-2.616832,-54.676107,PA,Norte,13.8,845.0
